account_age_months,avg_order_value,total_orders,days_since_last_purchase,discount_usage_rate,return_rate,customer_support_tickets,loyalty_member,browsing_frequency_per_week,cart_abandonment_rate,product_review_score_avg,engagement_score,satisfaction_score,price_sensitivity_index,churned,Orders_per_Month,total_customer_spend,inactivity_risk_score,frustration_index,discount_hunter
55,34.36,1,73,0.287,0.0416,0,0,2.0,0.881,4.13,2.05,8.99,4.8,1,1.018181818181818,34.36,24.333333333333332,0.0,1.3776
11,115.21,12,66,0.315,0.0648,1,0,0.0,0.578,5.0,2.1,9.12,4.5,1,2.090909090909091,1382.52,66.0,0.006403162055335969,1.4175
34,39.56,1,29,0.406,0.0304,0,0,2.7,0.889,5.0,4.48,9.9,5.6,0,1.0294117647058822,39.56,7.837837837837838,0.0,2.2736
22,33.14,6,20,0.184,0.0192,3,0,4.4,0.836,2.41,5.67,5.35,4.1,0,1.2727272727272727,198.84,3.7037037037037033,0.009070866141732284,0.7544
60,25.8,31,12,0.368,0.028,1,0,6.0,0.806,4.11,7.43,8.35,5.4,0,1.5166666666666666,799.8000000000001,1.7142857142857142,0.0029946524064171126,1.9872
18,102.63,1,20,0.247,0.0632,0,0,0.0,0.55,3.7,4.03,8.49,4.1,0,1.0555555555555556,102.63,20.0,0.0,1.0127
15,140.96,8,7,0.171,0.0168,1,1,6.9,0.935,3.93,7.22,8.21,3.4,0,1.5333333333333332,1127.68,0.8860759493670886,0.001824104234527687,0.5814
18,34.67,10,6,0.411,0.0776,0,0,1.5,0.734,4.27,5.53,9.01,5.7,0,1.5555555555555556,346.70000000000005,2.4,0.0,2.3427
52,68.58,66,94,0.126,0.0368,0,1,4.0,0.481,4.25,3.3,9.13,3.5,0,2.269230769230769,4526.28,18.8,0.0,0.441
47,125.89,48,39,0.337,0.0216,0,0,1.8,0.329,5.0,5.25,9.93,4.6,0,2.0212765957446805,6042.72,13.928571428571429,0.0,1.5502
33,113.31,1,37,0.454,0.1448,3,0,1.7,0.521,3.73,3.75,6.25,5.5,1,1.0303030303030303,113.31,13.703703703703702,0.05991724137931034,2.497
3,43.98,1,80,0.345,0.0008,1,0,1.8,0.117,3.52,1.63,7.85,5.2,1,1.3333333333333333,43.98,28.571428571428573,9.039548022598871e-05,1.7939999999999998
15,68.05,4,59,0.428,0.0784,0,0,4.0,0.448,3.83,3.52,8.57,5.6,1,1.2666666666666666,272.2,11.8,0.0,2.3968
17,35.93,1,17,0.282,0.0864,0,0,2.1,0.672,3.75,4.88,8.46,4.8,0,1.0588235294117647,35.93,5.483870967741935,0.0,1.3536
60,50.53,16,6,0.247,0.0096,0,0,3.2,0.389,1.81,6.3,6.78,4.4,0,1.2666666666666666,808.48,1.4285714285714286,0.0,1.0868
37,201.83,10,36,0.353,0.2888,2,1,0.5,0.493,4.29,3.7,6.99,4.3,0,1.2702702702702702,2018.3000000000002,24.0,0.07229036295369211,1.5178999999999998
15,73.75,4,64,0.254,0.0368,1,1,0.0,0.322,3.86,1.93,8.07,4.3,0,1.2666666666666666,295.0,64.0,0.004057331863285557,1.0922
48,66.07,13,104,0.37,0.1088,1,0,3.0,0.771,4.62,1.43,8.59,5.2,1,1.2708333333333333,858.9099999999999,26.0,0.011345151199165798,1.924
58,106.73,30,15,0.338,0.0848,2,1,5.1,0.64,4.38,6.95,7.76,4.7,0,1.5172413793103448,3201.9,2.459016393442623,0.019360730593607305,1.5886000000000002
18,48.37,10,28,0.06,0.0744,0,0,0.8,0.49,2.71,4.2,7.46,3.1,0,1.5555555555555556,483.7,15.555555555555555,0.0,0.186
54,66.84,1,121,0.057,0.1336,2,0,3.3,0.587,3.9,1.13,7.12,3.0,1,1.0185185185185186,66.84,28.13953488372093,0.032906403940886696,0.171
28,30.6,8,24,0.346,0.0816,1,1,2.9,0.624,4.3,5.03,8.36,5.2,0,1.2857142857142856,244.8,6.153846153846154,0.00871794871794872,1.7992
54,83.94,1,8,0.232,0.016,1,0,4.3,0.594,4.49,6.07,8.77,4.1,0,1.0185185185185186,83.94,1.509433962264151,0.0016376663254861824,0.9511999999999999
36,107.89,10,4,0.424,0.1208,2,0,6.1,0.9,5.0,7.17,8.26,5.3,0,1.2777777777777777,1078.9,0.5633802816901409,0.026090712742980565,2.2472
60,156.84,31,58,0.174,0.1504,2,0,1.0,0.494,4.66,3.47,7.83,3.3,0,1.5166666666666666,4862.04,29.0,0.03406568516421291,0.5741999999999999
20,42.23,6,9,0.135,0.024,0,0,4.9,0.657,5.0,6.38,9.92,3.7,0,1.3,253.38,1.5254237288135593,0.0,0.49950000000000006
42,52.19,1,128,0.171,0.1232,0,0,3.8,0.667,1.98,1.3,6.57,3.9,1,1.0238095238095237,52.19,26.666666666666668,0.0,0.6669
19,130.74,10,11,0.288,0.0224,0,0,4.9,0.531,3.66,6.42,8.59,4.2,0,1.526315789473684,1307.4,1.8644067796610169,0.0,1.2096
44,153.25,12,21,0.154,0.0552,0,0,4.1,0.791,3.56,5.72,8.38,3.2,0,1.2727272727272727,1839.0,4.11764705882353,0.0,0.4928
9,73.65,1,19,0.073,0.0072,1,0,0.1,0.449,4.73,4.12,9.04,3.1,0,1.1111111111111112,73.65,17.27272727272727,0.0007171314741035857,0.2263
7,90.35,1,19,0.18,0.0944,2,0,0.2,0.854,2.94,4.15,6.29,3.7,0,1.1428571428571428,90.35,15.833333333333334,0.025898491083676266,0.666
28,70.84,1,8,0.25,0.1,2,1,2.2,0.669,2.34,5.37,5.67,4.3,0,1.0357142857142858,70.84,2.5,0.029985007496251877,1.075
50,60.87,1,2,0.053,0.0008,0,0,2.9,0.955,2.46,5.9,7.46,3.0,0,1.02,60.87,0.5128205128205129,0.0,0.159
12,50.91,4,9,0.193,0.04,0,0,5.4,0.761,5.0,6.48,9.87,4.0,0,1.3333333333333333,203.64,1.40625,0.0,0.772
59,10.09,15,176,0.451,0.0016,1,0,4.9,0.402,3.66,2.13,7.99,6.1,1,1.2542372881355932,151.35,29.83050847457627,0.00017797552836484984,2.7511
18,358.25,14,17,0.478,0.0256,0,1,2.0,0.706,3.1,5.28,8.01,4.2,0,1.7777777777777777,5015.5,5.666666666666667,0.0,2.0076
53,202.66,14,14,0.518,0.0496,1,0,3.6,0.472,3.27,5.97,7.44,5.4,0,1.2641509433962264,2837.24,3.0434782608695654,0.005876777251184833,2.7972
46,56.47,12,9,0.236,0.024,0,0,2.2,0.668,3.68,5.68,8.6,4.3,0,1.2608695652173914,677.64,2.8125,0.0,1.0148
42,101.72,11,40,0.38,0.1792,1,0,2.1,0.721,4.88,4.07,8.62,5.0,0,1.2619047619047619,1118.92,12.903225806451612,0.01862785862785863,1.9
47,55.59,12,0,0.279,0.3512,4,0,0.1,0.771,3.48,5.43,4.64,4.6,0,1.2553191489361701,667.08,0.0,0.24907801418439718,1.2834
46,25.41,1,59,0.144,0.136,1,0,0.3,0.769,3.31,2.18,7.19,3.9,1,1.0217391304347827,25.41,45.38461538461538,0.016605616605616606,0.5616
25,139.17,1,74,0.156,0.188,2,0,6.5,0.676,5.0,3.5,8.04,3.3,1,1.04,139.17,9.866666666666667,0.04159292035398231,0.5147999999999999
16,111.4,5,36,0.611,0.104,2,0,2.2,0.836,3.32,4.1,6.64,6.6,0,1.3125,557.0,11.25,0.027225130890052355,4.0325999999999995
31,28.99,8,33,0.24,0.0648,1,0,8.1,0.928,4.38,6.32,8.5,4.5,0,1.2580645161290323,231.92,3.6263736263736264,0.006821052631578947,1.08
39,49.23,1,83,0.358,0.1616,1,0,4.0,0.759,4.01,2.22,7.8,5.2,1,1.0256410256410255,49.23,16.6,0.01836363636363636,1.8616
57,39.47,1,32,0.181,0.0112,0,0,0.0,0.82,3.41,3.43,8.37,4.0,0,1.0175438596491229,39.47,32.0,0.0,0.724
53,39.73,1,12,0.226,0.0104,1,0,3.1,0.812,4.19,5.47,8.49,4.3,0,1.0188679245283019,39.73,2.9268292682926833,0.001095890410958904,0.9718
25,246.36,1,95,0.294,0.056,0,0,3.2,0.41,3.44,1.35,8.25,3.6,1,1.04,246.36,22.619047619047617,0.0,1.0584
8,87.67,1,9,0.502,0.0552,1,0,1.1,0.843,5.0,4.95,9.15,6.0,0,1.125,87.67,4.285714285714286,0.005438423645320197,3.012
35,122.11,9,8,0.152,0.0064,0,0,7.1,0.685,4.28,7.27,9.26,3.3,0,1.2571428571428571,1098.99,0.9876543209876544,0.0,0.5015999999999999
21,22.67,6,37,0.606,0.0464,0,0,0.1,0.907,4.92,3.38,9.77,7.1,0,1.2857142857142856,136.02,33.63636363636363,0.0,4.3026
13,37.05,4,10,0.238,0.108,0,0,3.6,0.336,3.8,5.83,8.44,4.4,0,1.3076923076923077,148.2,2.173913043478261,0.0,1.0472000000000001
21,81.04,11,16,0.832,0.0464,0,0,3.3,0.847,3.61,5.67,8.46,8.3,0,1.5238095238095237,891.44,3.7209302325581395,0.0,6.905600000000001
49,33.9,1,61,0.339,0.216,0,0,4.9,0.737,4.46,3.62,8.74,5.2,0,1.0204081632653061,33.9,10.338983050847457,0.0,1.7628000000000001
22,36.92,6,17,0.354,0.0784,1,0,3.5,0.665,4.14,5.52,8.21,5.3,0,1.2727272727272727,221.52,3.7777777777777777,0.008512486427795873,1.8761999999999999
40,77.0,11,2,0.134,0.06,1,0,1.3,0.651,4.07,5.7,8.2,3.5,0,1.275,847.0,0.8695652173913044,0.006521739130434783,0.46900000000000003
6,82.46,4,113,0.35,0.0328,1,0,1.4,0.237,4.08,1.0,8.3,5.0,1,1.6666666666666665,329.84,47.083333333333336,0.0035268817204301074,1.75
45,83.38,1,38,0.217,0.0904,0,0,5.5,0.478,4.47,4.97,9.17,4.0,0,1.0222222222222221,83.38,5.846153846153846,0.0,0.868
46,46.86,1,34,0.206,0.0144,0,0,0.0,0.649,2.92,3.33,7.87,4.2,0,1.0217391304347827,46.86,34.0,0.0,0.8652
47,279.56,1,34,0.152,0.0104,1,0,4.1,0.377,3.9,4.7,8.2,2.4,0,1.0212765957446808,279.56,6.666666666666667,0.0011304347826086958,0.36479999999999996
21,70.75,11,115,0.224,0.1512,1,0,2.6,0.901,4.69,1.23,8.52,4.1,1,1.5238095238095237,778.25,31.944444444444443,0.015882352941176472,0.9184
6,87.22,1,12,0.723,0.0256,0,0,1.8,0.825,3.58,5.03,8.49,7.5,0,1.1666666666666667,87.22,4.285714285714286,0.0,5.422499999999999
41,143.01,1,91,0.232,0.012,0,0,3.7,0.707,5.0,1.72,9.96,3.8,1,1.024390243902439,143.01,19.361702127659573,0.0,0.8816
43,86.62,33,15,0.431,0.1344,0,1,0.9,0.528,4.58,5.65,9.13,5.5,0,1.7674418604651163,2858.46,7.894736842105264,0.0,2.3705
26,30.04,14,17,0.26,0.0128,1,0,5.3,0.684,3.69,6.38,7.98,4.6,0,1.5384615384615383,420.56,2.6984126984126986,0.0014253897550111359,1.196
5,86.48,1,37,0.11,0.0144,3,1,4.7,0.469,1.61,4.75,4.56,3.3,0,1.2,86.48,6.491228070175438,0.007769784172661872,0.363
39,164.16,10,43,0.24,0.072,1,0,3.2,0.891,3.12,4.25,7.21,3.7,0,1.2564102564102564,1641.6,10.238095238095237,0.008769792935444578,0.888
33,49.75,1,7,0.105,0.0968,0,1,2.9,0.496,3.85,5.65,8.53,3.4,0,1.0303030303030303,49.75,1.794871794871795,0.0,0.357
40,25.42,11,3,0.11,0.0408,0,0,4.5,0.727,5.0,6.72,9.86,3.6,0,1.275,279.62,0.5454545454545454,0.0,0.396
20,58.42,6,4,0.198,0.0792,2,0,4.4,0.83,2.5,6.47,5.9,4.0,0,1.3,350.52,0.7407407407407407,0.022956521739130435,0.792
35,205.31,1,9,0.051,0.1088,0,0,3.3,0.384,5.0,5.68,9.64,2.1,0,1.0285714285714285,205.31,2.0930232558139537,0.0,0.1071
45,71.25,34,42,0.033,0.0264,0,1,1.5,0.904,3.15,4.53,8.06,2.8,0,1.7555555555555555,2422.5,16.8,0.0,0.0924
29,29.74,1,92,0.379,0.1368,2,0,0.9,0.972,4.3,1.0,7.51,5.5,1,1.0344827586206897,29.74,48.42105263157895,0.032150411280846065,2.0845000000000002
46,15.71,1,26,0.159,0.0088,0,0,3.0,0.889,4.54,4.73,9.51,4.0,0,1.0217391304347827,15.71,6.5,0.0,0.636
4,103.14,2,10,0.098,0.0504,1,0,3.9,0.939,4.33,5.87,8.5,3.1,0,1.5,206.28,2.0408163265306123,0.0053052631578947365,0.3038
52,89.92,27,24,0.537,0.0232,0,1,3.5,0.37,4.24,5.87,9.16,6.2,0,1.5192307692307692,2427.84,5.333333333333333,0.0,3.3294
47,73.57,12,23,0.196,0.1112,3,0,9.0,0.504,4.12,7.25,6.75,3.9,0,1.2553191489361701,882.8399999999999,2.3,0.043045161290322584,0.7644
47,55.26,12,62,0.151,0.128,3,0,4.4,0.644,3.05,3.77,5.62,3.7,1,1.2553191489361701,663.12,11.481481481481481,0.05800604229607251,0.5587
39,118.87,20,5,0.223,0.0664,1,0,5.3,0.341,3.22,7.18,7.33,3.8,0,1.5128205128205128,2377.4,0.7936507936507937,0.007971188475390157,0.8473999999999999
6,56.78,1,192,0.369,0.004,0,0,3.1,0.815,2.96,1.07,7.95,5.2,1,1.1666666666666667,56.78,46.82926829268293,0.0,1.9188
54,159.4,55,59,0.703,0.012,0,0,3.5,0.458,4.77,4.88,9.73,7.0,0,2.0185185185185186,8767.0,13.11111111111111,0.0,4.920999999999999
48,129.22,1,17,0.164,0.0192,1,0,3.8,0.862,3.17,5.45,7.44,3.4,0,1.0208333333333333,129.22,3.541666666666667,0.002274881516587677,0.5576
43,110.34,1,28,0.233,0.1304,0,0,4.0,0.585,4.86,4.97,9.43,4.0,0,1.0232558139534884,110.34,5.6,0.0,0.932
2,66.92,1,40,0.29,0.0424,0,0,3.2,0.586,4.75,4.1,9.61,4.6,0,1.5,66.92,9.523809523809524,0.0,1.3339999999999999
12,95.04,1,67,0.265,0.0296,2,0,5.1,0.358,3.73,3.38,7.3,4.3,1,1.0833333333333333,95.04,10.98360655737705,0.007132530120481927,1.1395
13,50.39,1,26,0.233,0.1416,1,0,1.7,0.613,3.3,4.3,7.16,4.3,0,1.0769230769230769,50.39,9.62962962962963,0.01735294117647059,1.0019
23,69.39,1,56,0.361,0.1728,4,0,0.5,0.653,2.34,2.4,4.1,5.1,1,1.0434782608695652,69.39,37.333333333333336,0.1355294117647059,1.8410999999999997
55,57.78,14,100,0.306,0.0592,1,0,3.4,0.735,3.65,1.6,7.79,4.8,1,1.2545454545454544,808.9200000000001,22.727272727272727,0.006734926052332196,1.4687999999999999
25,94.13,19,33,0.575,0.0,1,0,2.4,0.406,4.61,4.78,8.94,6.5,0,1.76,1788.4699999999998,9.705882352941178,0.0,3.7375
37,101.12,19,41,0.364,0.2752,2,0,1.0,0.716,4.54,3.92,7.29,4.9,1,1.5135135135135136,1921.2800000000002,20.5,0.06639324487334138,1.7836
5,108.36,3,10,0.393,0.0672,0,0,2.2,0.161,4.37,5.33,9.15,5.1,0,1.6,325.08,3.125,0.0,2.0042999999999997
27,116.28,14,4,0.057,0.0536,0,1,1.5,0.864,3.42,5.77,8.24,2.7,0,1.5185185185185186,1627.92,1.6,0.0,0.1539
42,153.32,22,14,0.151,0.1152,0,1,2.9,0.628,3.85,6.0,8.47,3.1,0,1.5238095238095237,3373.04,3.58974358974359,0.0,0.4681
6,99.92,2,66,0.247,0.012,0,0,5.1,0.331,4.23,3.47,9.19,4.1,1,1.3333333333333333,199.84,10.819672131147541,0.0,1.0127
52,43.08,27,10,0.223,0.0832,2,1,2.4,0.476,2.75,6.2,6.14,4.3,0,1.5192307692307692,1163.1599999999999,2.9411764705882355,0.02330532212885154,0.9589
48,120.51,13,3,0.151,0.0232,1,0,2.1,0.63,3.4,5.98,7.66,3.3,0,1.2708333333333333,1566.63,0.9677419354838709,0.0026789838337182444,0.49829999999999997
24,62.04,13,56,0.171,0.0928,1,0,4.5,0.326,5.0,4.13,9.02,3.8,0,1.5416666666666665,806.52,10.181818181818182,0.009261477045908184,0.6498
49,71.68,1,8,0.171,0.0176,0,0,0.7,0.735,4.86,4.87,9.8,3.8,0,1.0204081632653061,71.68,4.705882352941177,0.0,0.6498
27,139.87,7,15,0.595,0.0256,0,0,5.3,0.658,5.0,6.25,9.91,6.3,0,1.2592592592592593,979.09,2.380952380952381,0.0,3.7485
51,60.74,13,68,0.378,0.0728,0,0,4.1,0.627,3.72,3.4,8.48,5.3,1,1.2549019607843137,789.62,13.333333333333334,0.0,2.0034
31,43.88,8,2,0.075,0.0392,1,0,7.0,0.934,3.05,7.5,7.25,3.3,0,1.2580645161290323,351.04,0.25,0.0047515151515151515,0.24749999999999997
46,70.66,1,1,0.149,0.0952,0,0,5.8,0.664,4.12,6.92,8.8,3.6,0,1.0217391304347827,70.66,0.14705882352941177,0.0,0.5364
22,70.09,12,9,0.476,0.112,2,0,5.8,0.971,5.0,6.88,8.29,5.9,0,1.5454545454545454,841.08,1.3235294117647058,0.024111948331539294,2.8084000000000002
40,98.94,21,3,0.264,0.1256,0,1,1.5,0.381,2.4,6.05,6.98,4.3,0,1.525,2077.74,1.2,0.0,1.1352
19,44.86,1,29,0.352,0.076,3,0,3.6,0.691,4.14,4.78,6.89,5.2,0,1.0526315789473684,44.86,6.304347826086957,0.028897338403041824,1.8304
40,123.19,11,61,0.282,0.0408,0,0,4.9,0.684,5.0,3.95,9.86,4.2,0,1.275,1355.09,10.338983050847457,0.0,1.1844
3,80.79,1,5,0.231,0.1256,1,0,3.9,0.496,4.8,6.08,8.71,4.1,0,1.3333333333333333,80.79,1.0204081632653061,0.0129351184346035,0.9470999999999999
3,137.27,1,2,0.257,0.0512,0,0,5.4,0.662,3.72,6.73,8.55,4.0,0,1.3333333333333333,137.27,0.3125,0.0,1.028
14,74.92,8,19,0.255,0.0832,0,0,4.8,0.775,3.69,5.92,8.41,4.3,0,1.5714285714285714,599.36,3.2758620689655173,0.0,1.0965
22,92.66,23,28,0.233,0.0744,0,1,4.2,0.78,4.28,5.77,9.03,4.1,0,2.0454545454545454,2131.18,5.384615384615384,0.0,0.9552999999999999
6,184.07,1,13,0.177,0.0184,0,0,5.4,0.944,3.68,6.18,8.62,3.1,0,1.1666666666666667,184.07,2.03125,0.0,0.5487
23,53.07,1,12,0.273,0.0504,3,0,7.6,0.542,4.4,6.97,7.23,4.6,0,1.0434782608695652,53.07,1.3953488372093024,0.018371810449574727,1.2558
38,163.63,10,20,0.367,0.0232,2,0,2.2,0.638,4.89,5.07,8.48,4.6,0,1.263157894736842,1636.3,6.25,0.004894514767932489,1.6882
35,121.14,9,59,0.043,0.0024,2,0,3.3,0.45,3.28,3.45,6.94,2.6,1,1.2571428571428571,1090.26,13.72093023255814,0.0006045340050377833,0.1118
58,73.82,1,26,0.062,0.0144,2,0,3.4,0.509,3.72,4.87,7.34,3.0,0,1.0172413793103448,73.82,5.909090909090908,0.0034532374100719426,0.186
10,120.91,3,11,0.189,0.0424,0,0,5.7,0.545,3.99,6.45,8.85,3.6,0,1.3,362.73,1.6417910447761193,0.0,0.6804
41,72.29,21,3,0.456,0.0192,0,0,2.6,0.868,4.03,6.42,8.97,5.8,0,1.5121951219512195,1518.0900000000001,0.8333333333333333,0.0,2.6448
19,81.14,10,85,0.564,0.16,4,1,2.9,0.68,3.85,2.05,5.65,6.5,1,1.526315789473684,811.4,21.794871794871796,0.09624060150375939,3.6659999999999995
20,19.1,1,72,0.231,0.0528,0,0,4.5,0.252,5.0,2.93,9.82,4.5,0,1.05,19.1,13.090909090909092,0.0,1.0395
59,44.33,45,12,0.138,0.0008,0,0,3.7,0.781,4.17,7.13,9.17,3.7,0,1.7627118644067796,1994.85,2.553191489361702,0.0,0.5106
41,54.04,11,8,0.33,0.0792,0,0,3.9,0.725,4.36,6.27,9.1,5.0,0,1.2682926829268293,594.4399999999999,1.6326530612244896,0.0,1.6500000000000001
46,58.06,1,30,0.496,0.0376,0,0,3.0,0.873,4.79,4.53,9.66,6.1,0,1.0217391304347827,58.06,7.5,0.0,3.0256
57,61.54,29,1,0.153,0.0264,0,1,3.5,0.419,4.12,7.08,9.03,3.7,0,1.5087719298245614,1784.66,0.2222222222222222,0.0,0.5661
57,103.73,1,25,0.047,0.0248,1,0,5.6,0.359,2.92,5.65,7.17,2.7,0,1.0175438596491229,103.73,3.787878787878788,0.003035495716034272,0.1269
47,68.39,1,41,0.284,0.008,2,0,0.0,0.487,5.0,2.98,8.64,4.6,0,1.0212765957446808,68.39,41.0,0.0016597510373443983,1.3063999999999998
1,75.3,1,5,0.73,0.0072,0,0,3.4,0.437,3.97,5.92,8.95,7.7,0,2.0,75.3,1.1363636363636362,0.0,5.6209999999999996
30,131.52,16,48,0.11,0.0624,1,1,1.3,0.798,2.49,3.57,6.62,3.0,0,1.5333333333333332,2104.32,20.869565217391305,0.008188976377952755,0.33
4,62.51,1,29,0.641,0.0192,0,0,5.1,0.907,5.0,5.28,9.94,7.1,0,1.25,62.51,4.754098360655738,0.0,4.5511
55,39.67,28,3,0.07,0.0696,1,1,4.7,0.509,4.83,7.35,8.93,3.3,0,1.509090909090909,1110.76,0.5263157894736842,0.007009063444108761,0.231
45,31.47,1,48,0.303,0.164,4,0,1.7,0.704,2.15,3.2,3.94,4.9,1,1.0222222222222221,31.47,17.777777777777775,0.1327935222672065,1.4847000000000001
42,30.42,1,48,0.106,0.1232,2,0,2.3,0.743,4.09,3.4,7.35,3.6,1,1.0238095238095237,30.42,14.545454545454547,0.029508982035928145,0.3816
33,56.56,9,9,0.054,0.0624,2,0,4.0,0.405,3.67,6.18,7.13,3.0,0,1.2727272727272727,509.04,1.8,0.015350553505535056,0.162
40,33.26,1,63,0.335,0.0712,2,0,5.0,0.296,3.56,3.55,6.99,5.1,1,1.025,33.26,10.5,0.017822277847309137,1.7085
4,120.74,3,15,0.157,0.0496,1,0,5.6,0.952,3.34,6.22,7.51,3.4,0,1.75,362.21999999999997,2.272727272727273,0.005828437132784959,0.5337999999999999
10,192.18,1,2,0.464,0.056,1,0,0.0,0.408,5.0,4.93,9.15,5.1,0,1.1,192.18,2.0,0.005517241379310344,2.3664
25,31.31,13,2,0.312,0.0216,2,1,2.3,0.7,2.38,6.1,5.97,5.0,0,1.52,407.03,0.6060606060606061,0.0061979913916786235,1.56
39,72.93,1,32,0.19,0.0384,0,0,0.1,0.737,5.0,3.47,9.87,3.9,0,1.0256410256410255,72.93,29.09090909090909,0.0,0.741
22,54.18,12,8,0.214,0.0112,0,0,0.3,0.39,5.0,5.1,9.96,4.2,0,1.5454545454545454,650.16,6.153846153846153,0.0,0.8988
27,51.33,7,45,0.075,0.0776,0,0,4.8,0.745,4.13,4.58,8.87,3.2,0,1.2592592592592593,359.31,7.758620689655173,0.0,0.24
30,69.08,1,60,0.584,0.1032,4,0,0.0,0.652,3.89,2.03,5.88,6.7,1,1.0333333333333334,69.08,60.0,0.06,3.9128
25,94.28,1,23,0.167,0.0744,1,0,4.0,0.31,3.5,5.22,7.59,3.6,0,1.04,94.28,4.6,0.008661233993015133,0.6012000000000001
11,124.25,6,21,0.487,0.1368,2,1,0.6,0.395,3.36,4.35,6.57,5.7,0,1.5454545454545454,745.5,13.125,0.03614266842800529,2.7759
57,39.08,29,37,0.275,0.004,0,0,1.8,0.815,3.52,4.72,8.51,4.7,0,1.5087719298245614,1133.32,13.214285714285715,0.0,1.2925000000000002
10,141.69,3,51,0.36,0.088,0,0,1.9,0.91,5.0,3.18,9.71,4.7,0,1.3,425.07,17.586206896551726,0.0,1.692
31,24.49,1,68,0.204,0.0432,1,0,6.5,0.253,4.31,3.8,8.5,4.3,0,1.032258064516129,24.49,9.066666666666666,0.0045473684210526315,0.8771999999999999
53,38.7,1,13,0.287,0.0888,0,0,2.2,0.706,4.89,5.12,9.59,4.8,0,1.0188679245283019,38.7,4.0625,0.0,1.3776
56,95.48,15,13,0.466,0.1144,1,0,2.0,0.576,4.83,5.52,8.78,5.7,0,1.2678571428571428,1432.2,4.333333333333333,0.011697341513292435,2.6562
20,51.44,11,54,0.348,0.0056,0,0,0.0,0.828,2.92,2.67,7.9,5.1,1,1.55,565.8399999999999,54.0,0.0,1.7747999999999997
3,83.67,3,1,0.325,0.0608,1,0,1.7,0.808,2.89,5.62,7.02,4.8,0,2.0,251.01,0.37037037037037035,0.0075810473815461354,1.56
53,113.42,27,39,0.12,0.108,2,0,4.9,0.772,4.63,5.58,7.94,3.2,0,1.509433962264151,3062.34,6.610169491525423,0.02416107382550335,0.384
20,225.98,11,15,0.385,0.0424,0,1,0.0,0.781,2.85,4.62,7.71,4.3,0,1.55,2485.7799999999997,15.0,0.0,1.6555
8,35.35,1,35,0.218,0.008,0,0,1.2,0.578,5.0,3.68,9.97,4.3,0,1.125,35.35,15.909090909090908,0.0,0.9374
40,77.79,21,55,0.222,0.012,1,0,2.2,0.901,3.28,3.68,7.57,4.1,1,1.525,1633.5900000000001,17.1875,0.0014002333722287048,0.9101999999999999
35,57.48,18,5,0.312,0.056,2,0,2.8,0.709,4.49,6.28,7.97,4.8,0,1.5142857142857142,1034.6399999999999,1.3157894736842106,0.012486064659977706,1.4976
36,51.08,19,35,0.066,0.0456,0,0,3.6,0.797,2.87,5.08,7.72,3.2,0,1.5277777777777777,970.52,7.608695652173914,0.0,0.21120000000000003
8,29.31,5,38,0.181,0.0288,1,0,4.4,0.843,4.19,4.73,8.43,4.1,0,1.625,146.54999999999998,7.037037037037036,0.0030540827147401907,0.7420999999999999
27,34.33,7,1,0.318,0.0152,1,0,2.5,0.456,4.91,6.02,9.19,5.0,0,1.2592592592592593,240.31,0.2857142857142857,0.001491658488714426,1.59
32,22.96,9,2,0.099,0.1304,1,0,0.0,0.826,5.0,5.2,8.9,3.6,0,1.28125,206.64000000000001,2.0,0.01317171717171717,0.35640000000000005
6,81.14,1,98,0.115,0.0464,0,0,4.0,0.66,4.84,1.47,9.69,3.3,1,1.1666666666666667,81.14,19.6,0.0,0.3795
60,109.69,61,10,0.223,0.032,0,0,2.1,0.688,4.38,6.87,9.27,3.9,0,2.0166666666666666,6691.09,3.225806451612903,0.0,0.8697
33,84.06,25,53,0.157,0.064,2,0,5.7,0.484,3.87,5.08,7.32,3.6,0,1.7575757575757576,2101.5,7.91044776119403,0.015384615384615384,0.5652
40,44.84,1,40,0.176,0.0528,0,0,3.9,0.711,5.0,4.33,9.82,4.0,0,1.025,44.84,8.16326530612245,0.0,0.704
4,109.67,1,26,0.286,0.064,0,1,0.0,0.692,5.0,3.73,9.79,4.3,0,1.25,109.67,26.0,0.0,1.2297999999999998
18,37.07,1,31,0.63,0.1032,2,0,0.0,0.885,3.62,3.48,6.94,7.2,0,1.0555555555555556,37.07,31.0,0.025994962216624683,4.5360000000000005
31,45.01,8,54,0.09,0.0136,0,0,2.5,0.524,3.13,3.4,8.08,3.4,1,1.2580645161290323,360.08,15.428571428571429,0.0,0.306
41,35.86,21,39,0.517,0.0024,0,0,4.5,0.709,5.0,5.25,9.99,6.4,0,1.5121951219512195,753.06,7.090909090909091,0.0,3.3088
51,179.86,13,7,0.499,0.2024,3,0,6.0,0.324,4.17,7.08,6.5,5.4,0,1.2549019607843137,2338.1800000000003,1.0,0.08095999999999999,2.6946000000000003
22,160.65,1,19,0.646,0.024,0,0,6.1,0.665,3.07,6.12,7.99,6.6,0,1.0454545454545454,160.65,2.676056338028169,0.0,4.2636
38,96.47,10,24,0.571,0.4048,1,0,7.7,0.97,1.64,6.7,4.62,6.4,0,1.263157894736842,964.7,2.7586206896551726,0.07202846975088968,3.6544
36,103.84,1,31,0.285,0.0328,0,0,3.1,0.35,4.79,4.52,9.68,4.4,0,1.0277777777777777,103.84,7.560975609756098,0.0,1.254
